-----------------------------------------------------------------------------------------------------------------------------
    Wl / nm   log_gf   A-Value  Element E_lower_lev. E_lower_lev.   J   Config.    E_upper_lev. E_upper_lev.   J   Config.
vac<200nm<air           / 1/s   (Name)    / cm^(-1)      / eV     lower lower        / cm^(-1)      / eV     upper upper
-----------------------------------------------------------------------------------------------------------------------------
   367.0670   -2.380 4.125e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     122635.054    15.204809   2.0 6p'  [1+
   367.4099   -2.760 2.861e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     122609.637    15.201657   1.0 6p'  [1+
   367.5235   -3.070 1.400e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     122601.225    15.200614   1.0 6p'  [0+
   377.0369   -4.890 2.014e+03 Ar I       94553.665    11.723160   0.0 4s' *[0+     121068.736    15.010610   1.0 6p   [0+
   383.4678   -3.730 8.442e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     121470.238    15.060390   0.0 6p   [0+
   386.4268   -3.410 3.474e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     121270.617    15.035640   2.0 6p   [1+
   386.6279   -3.200 9.379e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     121257.161    15.033972   1.0 6p   [1+
   387.6076   -3.050 7.909e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     121191.805    15.025869   2.0 6p   [2+
   389.4660   -4.270 7.867e+03 Ar I       95399.828    11.828071   1.0 4s' *[0+     121068.736    15.010610   1.0 6p   [0+
   394.7505   -3.890 1.102e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     118469.051    14.688290   2.0 5p'  [1+
   394.8979   -3.150 1.009e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     118459.598    14.687118   1.0 5p'  [0+
   395.7133   -4.600 3.564e+03 Ar I       93143.760    11.548354   2.0 4s  *[1+     118407.430    14.680650   1.0 5p'  [1+
   397.9715   -3.330 1.969e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     118870.917    14.738115   0.0 5p'  [0+
   404.4418   -2.250 4.584e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     118469.051    14.688290   2.0 5p'  [1+
   404.5965   -2.820 2.055e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     118459.598    14.687118   1.0 5p'  [0+
   405.4526   -3.150 9.569e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     118407.430    14.680650   1.0 5p'  [1+
   415.8591   -1.670 1.648e+06 Ar I       93143.760    11.548354   2.0 4s  *[1+     117183.590    14.528913   2.0 5p   [1+
   416.4180   -2.510 3.960e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     117151.326    14.524913   1.0 5p   [1+
   418.1883   -2.270 6.824e+05 Ar I       94553.665    11.723160   0.0 4s' *[0+     118459.598    14.687118   1.0 5p'  [0+
   419.0713   -2.120 5.759e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     116999.326    14.506068   2.0 5p   [2+
   419.1029   -1.940 1.453e+06 Ar I       94553.665    11.723160   0.0 4s' *[0+     118407.430    14.680650   1.0 5p'  [1+
   419.8317   -2.280 1.985e+06 Ar I       93750.598    11.623593   1.0 4s  *[1+     117562.955    14.575949   0.0 5p   [0+
   420.0675   -1.400 2.149e+06 Ar I       93143.760    11.548354   2.0 4s  *[1+     116942.754    14.499054   3.0 5p   [2+
   425.1185   -1.860 1.697e+06 Ar I       93143.760    11.548354   2.0 4s  *[1+     116659.993    14.463996   1.0 5p   [0+
   425.9362   -2.290 1.884e+06 Ar I       95399.828    11.828071   1.0 4s' *[0+     118870.917    14.738115   0.0 5p'  [0+
   426.6287   -2.360 3.198e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     117183.590    14.528913   2.0 5p   [1+
   427.2169   -1.940 1.398e+06 Ar I       93750.598    11.623593   1.0 4s  *[1+     117151.326    14.524913   1.0 5p   [1+
   430.0101   -1.750 1.282e+06 Ar I       93750.598    11.623593   1.0 4s  *[1+     116999.326    14.506068   2.0 5p   [2+
   433.3561   -1.670 1.518e+06 Ar I       95399.828    11.828071   1.0 4s' *[0+     118469.051    14.688290   2.0 5p'  [1+
   433.5338   -2.050 1.054e+06 Ar I       95399.828    11.828071   1.0 4s' *[0+     118459.598    14.687118   1.0 5p'  [0+
   434.5168   -2.310 5.764e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     118407.430    14.680650   1.0 5p'  [1+
   436.3795   -2.580 3.069e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     116659.993    14.463996   1.0 5p   [0+
   442.3994   -4.070 9.663e+03 Ar I       94553.665    11.723160   0.0 4s' *[0+     117151.326    14.524913   1.0 5p   [1+
